7336 - B-TC - xuất_hiện = xuất_hiện	V	OTH	11079
7336 - B-TC - xuất_hiện = xuất_hiện	V	OTH	11407
7406 - B-TC - mắt = mắt	N	OTH	10690
7406 - B-TC - mắt = mắt	N	OTH	11554
7416 - B-TC - hai = hai	M	OTH	11017
7416 - B-TC - hai = hai	M	OTH	11499
7416 - B-TC - hai = hai	M	OTH	11566
7487 - B-TC - cảm_thấy = cảm_thấy	V	OTH	11217
7487 - B-TC - cảm_thấy = cảm_thấy	V	OTH	11483
7494 - B-TC - lạnh = lạnh	A	OTH	11304
7558 - B-TC - chân = chân	N	OTH	10770
7558 - B-TC - chân = chân	N	OTH	10855
7558 - B-TC - chân = chân	N	OTH	11307
7558 - B-TC - chân = chân	N	OTH	11359
7558 - B-TC - chân = chân	N	OTH	11500
7562 - B-TC - yếu = yếu	A	OTH	10798
7564 - B-TC - lạnh = lạnh	A	OTH	11304
7593 - B-TC - lạnh = lạnh	A	OTH	11304
7682 - B-TC - chân = chân	N	OTH	10770
7682 - B-TC - chân = chân	N	OTH	10855
7682 - B-TC - chân = chân	N	OTH	11307
7682 - B-TC - chân = chân	N	OTH	11359
7682 - B-TC - chân = chân	N	OTH	11500
7733 - B-TC - thay_đổi = thay_đổi	V	OTH	10341
7768 - B-TC - tiêu_chảy = tiêu_chảy	N	OTH	10417
7768 - B-TC - tiêu_chảy = tiêu_chảy	N	OTH	10434
7819 - B-TC - sốt = sốt	V	OTH	10352
7819 - B-TC - sốt = sốt	V	OTH	10426
7819 - B-TC - sốt = sốt	V	OTH	10708
7857 - B-TC - sốt = sốt	V	OTH	10352
7857 - B-TC - sốt = sốt	V	OTH	10426
7857 - B-TC - sốt = sốt	V	OTH	10708
7864 - B-TC - yếu = yếu	A	OTH	10798
7878 - B-TC - sốt = sốt	V	OTH	10352
7878 - B-TC - sốt = sốt	V	OTH	10426
7878 - B-TC - sốt = sốt	V	OTH	10708
7917 - B-TC - mất = mất	V	OTH	10575
7917 - B-TC - mất = mất	V	OTH	10612
7940 - B-TC - đi = đi	V	OTH	10863
7940 - B-TC - đi = đi	V	OTH	10903
8028 - B-TC - hay = hay	C	OTH	11379
8038 - B-TC - cảm_thấy = cảm_thấy	V	OTH	11217
8038 - B-TC - cảm_thấy = cảm_thấy	V	OTH	11483
8047 - B-TC - tiêu_chảy = tiêu_chảy	N	OTH	10417
8047 - B-TC - tiêu_chảy = tiêu_chảy	N	OTH	10434
8068 - B-TC - cảm_thấy = cảm_thấy	V	OTH	11217
8068 - B-TC - cảm_thấy = cảm_thấy	V	OTH	11483
8121 - B-TC - giảm = giảm	V	OTH	11292
8162 - B-TC - cảm_thấy = cảm_thấy	V	OTH	11217
8162 - B-TC - cảm_thấy = cảm_thấy	V	OTH	11483
8230 - B-TC - sốt = sốt	V	OTH	10352
8230 - B-TC - sốt = sốt	V	OTH	10426
8230 - B-TC - sốt = sốt	V	OTH	10708
8234 - B-TC - người = người	N	OTH	10322
8234 - B-TC - người = người	N	OTH	10578
8234 - B-TC - người = người	N	OTH	10588
8234 - B-TC - người = người	N	OTH	10948
8262 - B-TC - giảm = giảm	V	OTH	11292
8280 - B-TC - giảm = giảm	V	OTH	11292
8308 - B-TC - giảm = giảm	V	OTH	11292
8311 - B-TC - mất = mất	V	OTH	10575
8311 - B-TC - mất = mất	V	OTH	10612
8396 - B-TC - tim = tim	N	OTH	10665
8396 - B-TC - tim = tim	N	OTH	11428
8441 - B-TC - không = không	R	OTH	10324
8441 - B-TC - không = không	R	OTH	10459
8441 - B-TC - không = không	R	OTH	10760
8441 - B-TC - không = không	R	OTH	10813
8441 - B-TC - không = không	R	OTH	11270
8441 - B-TC - không = không	R	OTH	11394
8527 - B-TC - vàng = vàng	N	OTH	10709
8649 - B-TC - có = có	V	OTH	10325
8649 - B-TC - có = có	V	OTH	10331
8649 - B-TC - có = có	V	OTH	10460
8649 - B-TC - có = có	V	OTH	10487
8649 - B-TC - có = có	V	OTH	10606
8649 - B-TC - có = có	V	OTH	10657
8649 - B-TC - có = có	V	OTH	10699
8649 - B-TC - có = có	V	OTH	10704
8649 - B-TC - có = có	V	OTH	10761
8649 - B-TC - có = có	V	OTH	11032
8649 - B-TC - có = có	V	OTH	11128
8649 - B-TC - có = có	V	OTH	11422
8649 - B-TC - có = có	V	OTH	11522
8649 - B-TC - có = có	V	OTH	11558
8689 - B-TC - mất = mất	V	OTH	10575
8689 - B-TC - mất = mất	V	OTH	10612
8922 - B-TC - mất = mất	V	OTH	10575
8922 - B-TC - mất = mất	V	OTH	10612
8978 - B-TC - mất = mất	V	OTH	10575
8978 - B-TC - mất = mất	V	OTH	10612
9041 - B-TC - không = không	R	OTH	10324
9041 - B-TC - không = không	R	OTH	10459
9041 - B-TC - không = không	R	OTH	10760
9041 - B-TC - không = không	R	OTH	10813
9041 - B-TC - không = không	R	OTH	11270
9041 - B-TC - không = không	R	OTH	11394
9066 - B-TC - giảm = giảm	V	OTH	11292
9070 - B-TC - mất = mất	V	OTH	10575
9070 - B-TC - mất = mất	V	OTH	10612
9079 - B-TC - mất = mất	V	OTH	10575
9079 - B-TC - mất = mất	V	OTH	10612
9095 - B-TC - mất = mất	V	OTH	10575
9095 - B-TC - mất = mất	V	OTH	10612
9368 - B-TC - thoái_hoá = thoái_hoá	V	OTH	11391
9405 - B-TC - mất = mất	V	OTH	10575
9405 - B-TC - mất = mất	V	OTH	10612
9448 - B-TC - đầu = đầu	N	OTH	10450
9456 - B-TC - trở_nên = trở_nên	V	OTH	11401
9540 - B-TC - nước_tiểu = nước_tiểu	N	OTH	10642
9601 - B-TC - lạnh = lạnh	A	OTH	11304
9789 - B-TC - có = có	V	OTH	10325
9789 - B-TC - có = có	V	OTH	10331
9789 - B-TC - có = có	V	OTH	10460
9789 - B-TC - có = có	V	OTH	10487
9789 - B-TC - có = có	V	OTH	10606
9789 - B-TC - có = có	V	OTH	10657
9789 - B-TC - có = có	V	OTH	10699
9789 - B-TC - có = có	V	OTH	10704
9789 - B-TC - có = có	V	OTH	10761
9789 - B-TC - có = có	V	OTH	11032
9789 - B-TC - có = có	V	OTH	11128
9789 - B-TC - có = có	V	OTH	11422
9789 - B-TC - có = có	V	OTH	11522
9789 - B-TC - có = có	V	OTH	11558
9832 - B-TC - sốt = sốt	V	OTH	10352
9832 - B-TC - sốt = sốt	V	OTH	10426
9832 - B-TC - sốt = sốt	V	OTH	10708
9869 - B-TC - mất = mất	V	OTH	10575
9869 - B-TC - mất = mất	V	OTH	10612
9873 - B-TC - giảm = giảm	V	OTH	11292
